"brandName","branchName","longitude","latitude","cityName"
Umkm,Warung apjay,128.20009460,-3.68517370,Jakarta Selatan
UMKM King Thai Tea,UMKM King Thai Tea,106.94176320,-6.14711260,Jakarta Utara
Umroh counter ,Umroh counter ,106.92401810,-6.13696890,Jakarta Utara
Unagi Kurofune Indonesia,UNAGI KUROFUNE INDONESIA,,,Jakarta Selatan
Uncle Doet Seafood,Uncle Pin Seafood,106.78033718,-6.11530864,Jakarta Utara
Uncle Kopitien,Tiga Panda,106.76635680,-6.18207220,Jakarta Barat
Uncle Kopitien,Spesialis Kopi,106.76505142,-6.16821819,Jakarta Barat
Uncle Tetsu,Uncle T,106.90020876,-6.16960791,Jakarta Utara
Uncle Tetsu,Uncle Tetsu - Kalideres,106.70383240,-6.15684570,Jakarta Barat
Uncle Tetsu,Uncle Tetsu Tj. Duren,106.78389590,-6.16936420,Jakarta Barat
Uncle Tetsu,Uncle Tetsu PIK,106.76474750,-6.12220550,Jakarta Utara
Uncle Tetsu,Uncle Tetsu Kuningan,106.82668730,-6.21976080,Jakarta Selatan
Uncle Tetsu,Uncle Tetsu - Everplate Belmont Meruya,106.73820720,-6.19708540,Jakarta Barat
Uncle Tetsu,Uncle Tetsu - Kelapa Gading,106.89921680,-6.17249160,Jakarta Utara
Uncle Tetsu,Uncle Tetsu - Ampera Kemang,106.81917500,-6.28365940,Jakarta Selatan
Uncle Tetsu,Uncle Tetsu - Distriboost Angke Tambora,106.79926250,-6.14411690,Jakarta Barat
Uncle Tiam,Uncle Tiam,106.87143703,-6.23822221,Jakarta Timur
Uncleman Express,Uncleman Express,106.83053330,-6.22701780,Jakarta Selatan
Uncleman X Akiaw,Uncleman X Akiaw,106.74106064,-6.09235437,Jakarta Utara
Unfinished Project,Unfinished Project,106.52502790,-6.26870880,Jakarta Selatan
Unionwell,Unionwell Headquarter,106.79871130,-6.24170430,Jakarta Selatan
Unite Coffee,Unite Coffee,106.86280490,-6.22503560,Jakarta Selatan
United Sport Bar,United Sports Bar,106.85844100,-6.14044100,Jakarta Utara
UNITY BILLIARD & CAFE,Unity Billiard and Cafe,106.80519314,-6.27773077,Jakarta Selatan
Unthree Philly,Unthree Philly,106.79563235,-6.25184022,Jakarta Selatan
Up Stair Coffee,UPSTAIR COFFEE PURI,106.74220970,-6.19355147,Jakarta Barat
UPGRADE coffee & steak,UPGRADE coffee & steak,,,Jakarta Barat
UPWEST COFFEE,UPWEST COFFEE - TKJ GOLF DRIVING RANGE,106.74487566,-6.20819631,Jakarta Barat
Urban Bites,Urban Bites,106.90213450,-6.16539500,Jakarta Utara
Urban Bites,URBAN BITES Cabang Thamrin,106.82139300,-6.19859890,Jakarta Pusat
Urban Wagyu,Urban Wagyu - Citos,106.79949510,-6.29173970,Jakarta Selatan
Urban Wagyu,Urban Wagyu PIK,106.74812678,-6.09331258,Jakarta Utara
Urban Wagyu,Urban Wagyu - PIM3,106.78308770,-6.26359640,Jakarta Selatan
Urban Wok,Hong Yan Restaurant,106.77770070,-6.11002050,Jakarta Utara
US PIZZA INDONESIA,US Pizza Indonesia,106.74181319,-6.11107586,Jakarta Utara
US PIZZA INDONESIA,US Pizza Kemang,106.81488160,-6.27189170,Jakarta Selatan
US PIZZA INDONESIA,US Pizza Kelapa Gading,106.89769757,-6.15454616,Jakarta Utara
US PIZZA INDONESIA,US Pizza Bintaro,106.75605270,-6.27226860,Jakarta Selatan
Usaha,Usaha,,,Jakarta Selatan
USAHAKU,USAHAKU,106.88515030,-6.22844250,Jakarta Timur
Usihso,Usihso,106.89035380,-6.15212810,Jakarta Utara
Usu Matcha,Usu Matcha,106.73969520,-6.10753140,Jakarta Utara
Usu Matcha,Usu Matcha,106.73943000,-6.10799000,Jakarta Utara
UTAP,UTAP,106.80433450,-6.22964000,Jakarta Selatan
UTAP,UTAP,106.80435660,-6.22972920,Jakarta Selatan
Uyen super,Uyen super,,,Jakarta Barat
Valhalla,VALHALLA,106.81045103,-6.23215485,Jakarta Selatan
Valhalla,VALHALLA,106.81045103,-6.23215485,Jakarta Selatan
Vapestore,Vapestore,,,Jakarta Selatan
Vasha Food & Beverage,Vasha Food & Beverage,106.84706800,-6.21534700,Jakarta Selatan
VAULT JKT,VAULT Jakarta,106.83347220,-6.21236690,Jakarta Selatan
VECEE,VECEE - CENTRAL MARKET,106.74618890,-6.09118760,Jakarta Utara
VECEE,VECEE - CITOS,106.79923030,-6.29181110,Jakarta Selatan
Vegas,Vegas Sarinah,106.82293890,-6.18486870,Jakarta Pusat
Veloce Coffee,Veloce Coffee,106.89332769,-6.14715828,Jakarta Utara
Veloce Coffee Bistro,Veloce Coffee Bistro - PIK,106.74451168,-6.09132119,Jakarta Utara
Velvet The Social Club,Velvet The Social Club,106.80691450,-6.23866940,Jakarta Selatan
Velvet The Social Club,Velvet The Social Club,106.80691450,-6.23866940,Jakarta Selatan
Vergnano,Caffe Vergnano 1882,106.80370550,-6.22671050,Jakarta Selatan
VIA BATA VIA,Via Batavia Pos Bloc,106.83368778,-6.16685433,Jakarta Pusat
VIA BATA VIA,VIA BATAVIA STUDIO,106.83368778,-6.16685433,Jakarta Pusat
Village Coffee & Kitchen,VILLAGE COFFEE & KITCHEN(CLOSE TEMPORARY),106.81032220,-6.25623510,Jakarta Selatan
Vin+,Vin+,106.81633395,-6.26495334,Jakarta Selatan
Vince,VINCE RESTAURANT,106.86376402,-6.13792573,Jakarta Utara
VirgobyLeo,VirgobyLeo,106.84369150,-6.16941337,Jakarta Pusat
Visandra Cake,Visandra Cake,106.87856105,-6.17171282,Jakarta Timur
Vitany Bakery,Vitany Bakery,106.85528060,-6.14024530,Jakarta Utara
Vito Ice Cream,Muslim Lifefest ,0.00000000,0.00000000,Jakarta Selatan
VITTO - Ristorante Italiano & Bar,VITTO - Ristorante Intaliano & Bar,106.81435720,-6.23772310,Jakarta Selatan
VITTO - Ristorante Italiano & Bar,VITTO - Ristorante Italiano & Bar,106.81431380,-6.23769170,Jakarta Selatan
Vittori Dessert House,VITTORI DESSERT HOUSE,106.78627760,-6.11683570,Jakarta Utara
Vittori Gelato,Vittori Gelato Spark,106.80530660,-6.21229750,Jakarta Pusat
Vittori Gelato,Vittori Kuningan City,106.83078960,-6.22509530,Jakarta Selatan
Vittori Gelato,Vittori Plaza Kalibata,106.85599410,-6.25729960,Jakarta Selatan
Vittori Gelato,Vittori Chillax,106.82130110,-6.21159870,Jakarta Selatan
Vittori Gelato,Vittori Gelato Taman Anggrek,106.79269938,-6.17867829,Jakarta Barat
Vittori Gelato,Uncle Dessert Gajah Mada by Vittori,106.81929490,-6.16301210,Jakarta Pusat
Vittori Gelato,Vittori Lippo Kramat Jati,106.86956720,-6.27831160,Jakarta Timur
Vittori Gelato,Vittori - Mall Artha Gading,106.89191870,-6.14577390,Jakarta Utara
Vittori Gelato,Vittori Gelato Taman Anggrek,106.79240230,-6.17829360,Jakarta Barat
Vittori Gelato,Vittori Gelato Spark,106.80538920,-6.21197980,Jakarta Pusat
Vittori Gelato,Vittori Plaza Kalibata,106.85599410,-6.25729960,Jakarta Selatan
Vittori Gelato,Vittori Gelato - Suite Life,106.92145682,-6.16888994,Jakarta Timur
Vittori Gelato,Vittori Gelato - Moja OTW,106.95697373,-6.29125200,Jakarta Timur
Vittori Gelato,Vittori Gajah Mada,106.81586390,-6.14662000,Jakarta Barat
Vittori Gelato,Vittori - Mall Cijantung,106.86154390,-6.31332470,Jakarta Timur
Vittori Gelato,Vittori Lippo Kramat Jati,106.86956720,-6.27831160,Jakarta Timur
Vittori Gelato,Vittori Green Terrace,106.89543270,-6.30760950,Jakarta Timur
Vittori Gelato,Vittori - Mall Cijantung,106.86184020,-6.31271980,Jakarta Timur
Voltz Coffee,SEIMIE INDONESIA,106.78188688,-6.30594405,Jakarta Selatan
Voltz Coffee,Voltz Coffee Lebak Bulus,106.78193151,-6.30603831,Jakarta Selatan
VonBon Original Coffee,VonBon GS,106.83928437,-6.16568494,Jakarta Pusat
Vote Bar,VOTE BAR JAKARTA,106.74207718,-6.12283258,Jakarta Utara
Vulpix Coffee,VULPIX COFFEE,106.78006734,-6.11659393,Jakarta Utara
W M JAYADI,W.M JAYADI,106.82617220,-6.23641460,Jakarta Selatan
Wadaran,Wadaran,106.86287610,-6.28606020,Jakarta Timur
Waffle Khan,WAFFLE KHAN KELAPA GADING,106.84037136,-6.14163693,Jakarta Utara
Walking Drums Ancol,WALKING DRUM ANCOL,106.85875848,-6.11606442,Jakarta Utara
Walking Drums Ancol,WALKING DRUM DUFAN,106.79598030,-6.23482310,Jakarta Selatan
Walking Drums Ancol,WALKING DRUM ANCOL 2,106.85858798,-6.11204446,Jakarta Utara
Walking Drums Ancol,WALKING DRUM HALF PATIUNUS,106.79595884,-6.23467378,Jakarta Selatan
Walking Drums Ancol,WALKING DRUMS PATIUNUS,106.79589458,-6.23536177,Jakarta Selatan
Walking Drums Ancol,WALKING DRUMS RAWAMANGUN,106.88649690,-6.19369870,Jakarta Timur
Wancan,WANCAN,106.79655692,-6.27753699,Jakarta Selatan
Wanderbakes,Wanderbakes Sedayu Square,106.72957723,-6.12488781,Jakarta Barat
Wanfan,WANFAN Kemang,106.82414218,-6.25013255,Jakarta Selatan
Wanfan,WANFAN Gunung Sahari ,106.83659964,-6.14526403,Jakarta Pusat
Wanfan,WANFAN Tanjung Duren,106.81794920,-6.16717476,Jakarta Barat
Wangsa,MERIAL COFFEE HOUSE,106.85587431,-6.23045478,Jakarta Selatan
Wangsa,WANGSA KEMANG,106.81864111,-6.25563498,Jakarta Selatan
Wangsa,WANGSA KEMANG P,106.81770760,-6.25681180,Jakarta Selatan
Warbun,Warbun Tebet,106.85242500,-6.24191860,Jakarta Selatan
Warcindo,Warcindo,106.79251620,-6.16608466,Jakarta Barat
WARCON dan Sokoku Tei,SOKOKU TEI KEMBANGAN,106.73765070,-6.18856385,Jakarta Barat
Warisan Bu Lika,MARJOLAINE,106.78234480,-6.26344140,Jakarta Selatan
Warisan Bu Lika,Warisan Bu Lika - PIM 3,106.78231261,-6.26322810,Jakarta Selatan
Warisan Bu Lika,Nasi Tempong Bu Lika - East Coast,0.00000000,0.00000000,Jakarta Utara
Warisan Bu Lika,Warisan Bu Lika (BCA EXPO),,,Jakarta Pusat
Warisan Bu Lika,Nasi Tempong Bu Lika - Sedayu,106.92467110,-6.16442730,Jakarta Timur
Warjop 252,Warjop 252,106.94267850,-6.24281560,Jakarta Timur
WARKITRAW,WARKITRAW,106.88262890,-6.19647850,Jakarta Timur
Warkolas,WARKOLAS,106.94287489,-6.23183499,Jakarta Timur
Warkop ,Warkop ,106.84617340,-6.18703840,Jakarta Pusat
warkop 29,warkop 29,106.79517630,-6.31231190,Jakarta Selatan
Warkop 48,Warkop 48,,,Jakarta Timur
Warkop 76,Warkop 76,106.80923182,-6.34820741,Jakarta Selatan
Warkop aa,Warkop aa,106.83345259,-6.27577648,Jakarta Selatan
Warkop aceng,Warkop aceng,106.77015916,-6.21958510,Jakarta Barat
Warkop Agam,Warkop Agam,106.71723800,-6.13125800,Jakarta Barat
Warkop Agam Medan,Warkop Agam Medan Cab. Duren Sawit,106.90977120,-6.22040020,Jakarta Timur
Warkop Agam Medan,Warkop Agam Medan Cab. Jaktim Duren Sawit,,,Jakarta Timur
Warkop Berdaya,Warkop Berdaya,106.90719630,-6.34250510,Jakarta Timur
Warkop Berkah,Warkop Berkah,106.84615100,-6.18699300,Jakarta Pusat
Warkop buana,Warkop buana,106.83541560,-6.20818130,Jakarta Selatan
Warkop Doetiga,Warkop Doetiga,106.89216870,-6.12511480,Jakarta Utara
Warkop Doetiga,Warkop Doetiga,106.89217760,-6.12525460,Jakarta Utara
Warkop Fahir,Warkop Fahir,106.76399753,-6.26061067,Jakarta Selatan
Warkop Family,Warkop Family,106.83553850,-6.20742580,Jakarta Selatan
Warkop Fenomenal,Warkop Fenomenal,106.84678450,-6.18830460,Jakarta Pusat
Warkop Gading Agam,WARKOP GADING AGAM - KELAPA GADING,106.90988450,-6.14580950,Jakarta Utara
Warkop Gading Agam,WARKOP GADING AGAM-SEMANAN,106.72222730,-6.16370740,Jakarta Barat
Warkop Gading Agam,Warkop Gading Agam - Klp Gading,106.90988450,-6.14580950,Jakarta Utara
Warkop Gading Agam,Warkop Gading Agam - Semanan,106.61537100,-6.26498550,Jakarta Barat
Warkop Garasi,Warkop Garasi,106.85775400,-6.18241029,Jakarta Pusat
Warkop Garasi Johar Baru Utara IV,Warkop Garasi Johar Baru Utara IV,106.85780540,-6.18285730,Jakarta Pusat
Warkop Jaya,Warkop Jaya,106.90591679,-6.11802747,Jakarta Utara
Warkop JKT,Warkop JKT,106.91190050,-6.11717640,Jakarta Utara
warkop kalcel,warkop kalcer,106.90598670,-6.18786270,Jakarta Timur
Warkop Kebagian,Warkop Kebagian Panglima Polim,0.00000000,0.00000000,Jakarta Selatan
Warkop Mahal,WARKOP MAHAL,106.90499980,-6.19724430,Jakarta Timur
Warkop Mambo,MAMBO COFFEE AND MUNCHES,106.82945914,-6.27567336,Jakarta Selatan
Warkop Mambo,WARKOP MAMBO,106.82945914,-6.27567336,Jakarta Selatan
Warkop Mbok Tya ,Warkop Mbok Tya ,106.88422520,-6.18127320,Jakarta Timur
Warkop Ngariung,Warkop Ngariung,106.86923760,-6.15282874,Jakarta Pusat
Warkop Opik,Warkop Opik,106.83486190,-6.20763170,Jakarta Selatan
Warkop Pinggir Jalan (WPJ),Warkop Pinggir Jalan (WPJ),106.88606005,-6.12040512,Jakarta Utara
WARKOP PUSING,WARKOP PUSING,,,Jakarta Utara
Warkop sejari,Warkop sejari,106.90779190,-6.11815870,Jakarta Utara
Warkop Skuyy,WARKOP SKUYY,106.95549181,-6.20266812,Jakarta Timur
Warkop SMP 85,Warkop SMP 85,106.79516330,-6.31231330,Jakarta Selatan
Warkop Soerabi,Warkop Soerabi - POSBLOC Jakarta,106.83323094,-6.16750563,Jakarta Pusat
Warkop Taichan Abink,Warkop Taichan Abink 1.0 Penggilingan,,,Jakarta Timur
Warkop Ucil,Warkop Ucil,106.89105320,-6.19619340,Jakarta Timur
WARKOP VELLAZERI,WARKOP VELLAZERI,106.85907341,-6.28821012,Jakarta Timur
WARKOP WARGANA,WARKOP WARGANA,106.88105160,-6.20193740,Jakarta Timur
warkop wirkip,warkop wirkip,106.84618300,-6.18699540,Jakarta Pusat
Warmindo,Warmindo,,,Jakarta Utara
Warmindo Barokah,Warmindo Barokah,106.89637450,-6.24198540,Jakarta Timur
Warmindo G'Food and Drink,Warmindo G'Food and Drink,106.79632590,-6.12952100,Jakarta Utara
Warmindo sandi,Warmindo sandi,106.84619120,-6.18701140,Jakarta Pusat
Warmindo sederhana ,Warmindo sederhana ,106.84619220,-6.18701720,Jakarta Pusat
Warmindoberkahselalu,Warmindoberkahselalu,106.84098740,-6.18421520,Jakarta Pusat
Warnas 207 diw,WARNAS 207 DIW,106.79724590,-6.16773750,Jakarta Barat
Warnas bude yanti,Warnas bude yanti,106.79873890,-6.30659790,Jakarta Selatan
Waroeng BS,Waroeng BS,106.78149840,-6.19156850,Jakarta Barat
Waroeng Dakar,Waroeng Dakar Kalideres,106.71575990,-6.13559730,Jakarta Barat
Waroeng Ibu Jun,Waroeng Ibu Jun,106.90018463,-6.10867119,Jakarta Utara
Waroeng Ilat Jawa,Waroeng Ilat Jawa,106.87433770,-6.17739900,Jakarta Pusat
Waroeng Kenangan,WAROENG KENANGAN CAFE,106.95573154,-6.20654534,Jakarta Timur
Waroeng Kopi Setiaboedi,Waroeng Kopi Setiaboedi,106.82706760,-6.20928230,Jakarta Selatan
Waroeng Manado HN,Waroeng Manado HN,106.76264997,-6.27488166,Jakarta Selatan
Waroeng Mas Ovic,Waroeng Mas Ovic,106.89189490,-6.15145490,Jakarta Utara
Waroeng Pak Eddy,Waroeng Pak Eddy,106.83033096,-6.18573136,Jakarta Pusat
Waroeng Rempah,Waroeng Rempah,106.87576240,-6.15112440,Jakarta Utara
Waroeng Sambal Bakar,Waroeng Sambal Bakar Mampang Prapatan 2,106.83195344,-6.23406426,Jakarta Selatan
Waroeng Sambal Bakar,Waroeng Sambal Bakar Jagakarsa,106.81164665,-6.35806692,Jakarta Selatan
Waroeng Sambal Bakar,Waroeng Sambal Bakar Meruya,106.73759839,-6.21180148,Jakarta Barat
Waroeng Sambal Bakar,Waroeng Sambal Bakar Cipayung,106.90157424,-6.32745328,Jakarta Timur
Waroeng Sambal Bakar,Waroeng Sambal Bakar Pondok Kelapa,106.93548178,-6.22851953,Jakarta Timur
Waroeng Sambal Bakar,Waroeng Sambal Bakar Utan Kayu,106.87067649,-6.20375321,Jakarta Timur
Waroeng Sambal Bakar,Waroeng Sambal Bakar Palmerah,106.78244856,-6.20088401,Jakarta Barat
Waroeng Sambal Bakar,WAROENG SAMBAL BAKAR - RAGUNAN,106.81686022,-6.30429032,Jakarta Selatan
Waroeng Sambal Bakar,Waroeng Sambal Bakar Cempaka Putih,106.86876720,-6.17638320,Jakarta Pusat
Waroeng Sambal Bakar,Waroeng Sambal Bakar Jatiwaringin,106.90901510,-6.25245410,Jakarta Timur
Waroeng Soeroboyo Bu Jerry,Waroeng Soeroboyo Bu Jerry Jambore,106.88816110,-6.36172750,Jakarta Timur
Waroeng Soeroboyo Bu Jerry,Waroeng Suroboyo Bu Jerry,106.88816110,-6.36172750,Jakarta Timur
WAROENG STEAK,JKT-TC-Tebet,106.85543900,-6.22839000,Jakarta Selatan
WAROENG STEAK,JKT-TC-Kalimalang,106.94099810,-6.24916490,Jakarta Timur
WAROENG STEAK,JKT-TC-Cempaka,106.86043340,-6.17441690,Jakarta Pusat
WAROENG STEAK,JKT-TC-Rawamangun,106.88880170,-6.19682440,Jakarta Timur
WAROENG STEAK,JKT-TC-Utan Kayu,106.86978630,-6.19527040,Jakarta Timur
WAROENG STEAK,JKT-TC-Grogol,106.79561300,-6.16579270,Jakarta Barat
WAROENG STEAK,JKT-TC-Palmerah,106.78008480,-6.21325250,Jakarta Barat
WAROENG STEAK,JKT-TC-Bukit Duri,106.85708090,-6.22493410,Jakarta Selatan
WAROENG STEAK,JKT-TC-Daan Mogot,106.76037880,-6.15778650,Jakarta Barat
Waroeng Teh Aisah,Waroeng Teh Aisah,106.90290180,-6.12000180,Jakarta Utara
Waroeng y&y,Waroeng y&y,,,Jakarta Timur
Warpol Coffee,Warpol Coffee,106.76228360,-6.24237210,Jakarta Selatan
WARPOL COFFEE,WARPOL COFFEE,,,Jakarta Selatan
WARPONG,WARPONG,106.82493430,-6.18383420,Jakarta Pusat
Warteg,Warteg,,,Jakarta Utara
Warteg berkah bahari ,Warteg berkah bahari ,106.80222470,-6.30666800,Jakarta Selatan
WARTEG BERKAH BENHIL,WARTEG BERKAH BENHIL,106.81113480,-6.21199670,Jakarta Pusat
Warteg Box,SIOMAY DUTA,0.00000000,0.00000000,Jakarta Pusat
Warteg eti,Warteg eti,106.88832698,-6.32996919,Jakarta Timur
Warteg Kharisma Bahari,Warteg Kharisma Bahari,106.70921530,-6.18005990,Jakarta Barat
Warteg Kharisma Bahari,Warteg Kharisma Bahari,106.89440230,-6.22872980,Jakarta Timur
WARTEG Kharisma Bahari,WARTEG Kharisma Bahari,106.93808290,-6.20987520,Jakarta Timur
WARTEG MADAM LINTJE ARCADIA,HAOON HAIR DRESSING,106.79998598,-6.29052723,Jakarta Selatan
Wartegan Receh Foods,Wartegan - Duren Sawit,106.92218236,-6.23019735,Jakarta Timur
Wartegan Receh Foods,Wartegan - Kembangan Selatan,106.72498182,-6.18668560,Jakarta Barat
Wartegan Receh Foods,Wartegan - Manggarai,106.84994457,-6.20919453,Jakarta Selatan
Wartegan Receh Foods,Wartegan - Palmerah,106.79643661,-6.20870560,Jakarta Barat
Wartegan Receh Foods,Wartegan - Tanjung Duren,106.78672350,-6.17377210,Jakarta Barat
Warung,Warung,106.92421540,-6.20544230,Jakarta Timur
Warung Abah,Warung Abah,106.80729600,-6.20625920,Jakarta Pusat
Warung Bali Pak Gede,Warung Bali Pak Gede MRT Haji Nawi,106.79755240,-6.27729570,Jakarta Selatan
Warung Bali Pak Gede,Warung Bali Pak Gede Lebak Bulus,106.79026880,-6.29646590,Jakarta Selatan
Warung Bang Hen,MISOA KRIBO,106.87576240,-6.15112440,Jakarta Utara
Warung Bang Hen,Warung Bang Hen Palem,106.71723800,-6.13125800,Jakarta Barat
Warung Bang Hen,Warung Bang Hen Palmerah,106.78492700,-6.20111950,Jakarta Barat
Warung Bang Hen,Warung Bang Hen One Satrio,106.82207160,-6.22198320,Jakarta Selatan
Warung Bang Hen,Warung Bang Hen Taman Sunter Indah,106.87576240,-6.15112440,Jakarta Utara
Warung Bang'da,Warung Bang'da,106.84773800,-6.20252341,Jakarta Pusat
Warung Bu Gendut,Warung Bu Gendut,106.82289664,-6.34605362,Jakarta Selatan
Warung Bu San,Warung Bu San,106.94492160,-6.17021440,Jakarta Utara
Warung bu san,Warung bu san,106.95786342,-6.17539783,Jakarta Utara
Warung Bumer,Warung Bumer,106.72353110,-6.16351960,Jakarta Barat
WARUNG COBEK,WARUNG COBEK,106.88282828,-6.26619199,Jakarta Timur
Warung es,Warung mbak yumu,106.85845930,-6.21414340,Jakarta Timur
Warung Eyang Mami,Warung Eyang Mami Kuningan,106.83634900,-6.21278720,Jakarta Selatan
Warung F4,Warung F4,,,Jakarta Timur
Warung family,Warung family,106.86980492,-6.17036241,Jakarta Pusat
Warung Gandrung,Warung Gandrung,106.80216642,-6.26971049,Jakarta Selatan
Warung Gita,Warung Gita,106.85434773,-6.23345647,Jakarta Selatan
Warung Jadoel,Warung Jadoel,0.00000000,0.00000000,Jakarta Selatan
Warung Jajan Rizky,Warung Jajan Rizky,106.83023360,-6.22592000,Jakarta Selatan
warung jomblo,WARUNG JOMBLO,106.80641330,-6.27139180,Jakarta Selatan
warung jomblo,WARUNG JOMBLO 2,106.80892779,-6.27123651,Jakarta Selatan
Warung Karyawan,Alila SCBD,106.80877358,-6.22559601,Jakarta Selatan
Warung katro,Warung katro,106.87017784,-6.17028419,Jakarta Pusat
Warung kecambah,Warung kecambah,,,Jakarta Pusat
Warung kopi,Warung kopi,106.90613350,-6.11803850,Jakarta Utara
warung kopi AA endrow,warung kopi AA endrow,106.90962930,-6.11055820,Jakarta Utara
Warung Kopi Gunung,Warung Kopi Gunung Jakarta,106.81976700,-6.22657370,Jakarta Selatan
Warung Ku,Cabang 1,,,Jakarta Selatan
Warung Laila,Warung Laila,106.84435400,-6.23064910,Jakarta Selatan
Warung Ma' Onye,Warung Ma' Onye,106.81564980,-6.17603360,Jakarta Pusat
Warung Made Jakarta,MADE'S WARUNG PIK,106.74062750,-6.08963050,Jakarta Utara
Warung Made Jakarta,WARUNG MADE JAKARTA,106.79902170,-6.22637758,Jakarta Pusat
Warung Makan Pendopo,Bakmi Nikmat Rasa PIK,106.74455460,-6.09158790,Jakarta Utara
Warung Mas Mul,Warung Mas Mul,106.78564220,-6.31269350,Jakarta Selatan
Warung Masa Kini,Warung Masa Kini,106.94564540,-6.23504939,Jakarta Timur
Warung Muncul,WARUNG MUNCUL,106.83144531,-6.17204223,Jakarta Pusat
Warung namlapan,Warung namlapan,106.73214070,-6.21875390,Jakarta Barat
Warung Nasi Barokah,Warung Nasi Barokah,106.76266456,-6.27372814,Jakarta Selatan
Warung Nasi Selera Nusantara,Warung Nasi Selera Nusantara Mampang,106.82732040,-6.25018740,Jakarta Selatan
Warung Nasi Uduk Mang Aceng,Warung Nasi Uduk Mang Aceng,,,Jakarta Timur
WARUNG NASI WAJAR,WARUNG NASI WAJAR,106.72383840,-6.16777140,Jakarta Barat
Warung Noel,Warung Noel,106.95554720,-6.20234950,Jakarta Timur
WARUNG OM,WARUNG OM,,,Jakarta Timur
Warung Oma LL,Warung Oma LL,106.83186120,-6.23117750,Jakarta Pusat
Warung Overtaste,Warung Overtaste - Kelapa Gading,0.00000000,0.00000000,Jakarta Utara
Warung Oyik,WARUNG OYIK,106.79309860,-6.12578122,Jakarta Utara
Warung Padang Makmur,Warung Padang Makmur - Pasar Santa(TemporaryClose),106.81040630,-6.24084940,Jakarta Selatan
Warung Padang Makmur,Warung Padang Makmur - Pasar Minggu(Temporaryclose,106.82130320,-6.29076300,Jakarta Selatan
Warung Pak Umar,Duckmee By WPU Eden Kitchens Thamrin - Jakarta,106.81634038,-6.19544107,Jakarta Pusat
warung pakde Yanto,warung pakde Yanto,106.90501529,-6.11799751,Jakarta Utara
Warung Panen,Warung Panen,106.81024850,-6.17162300,Jakarta Pusat
Warung Pinggir Pantai,warung pinggir pantai,106.71505730,-6.07183170,Jakarta Utara
WARUNG RAKYAT,WARUNG RAKYAT,106.69645640,-6.14556370,Jakarta Barat
Warung Rinjin,Warung Rinjin,106.76461653,-6.27196574,Jakarta Selatan
WARUNG SAJI,WARUNG SAJI HALIM,106.88704966,-6.23926343,Jakarta Timur
Warung Sambel Bumer,Warung Sambel Bumer,106.72622300,-6.16285500,Jakarta Barat
Warung Samudera,Warung Samudera,106.88365891,-6.19508363,Jakarta Selatan
Warung Sate Solo Pak Nardi,Warung Sate Solo Pak Nardi,106.88419410,-6.36041990,Jakarta Timur
Warung Se'sundaan,Warung Se'sundaan,106.83369920,-6.21858220,Jakarta Selatan
Warung Seafood Oasis Baru,Warung Seafood Oasis,106.82155330,-6.14908360,Jakarta Barat
Warung seblak bu denok,Warung seblak bu denok,,,Jakarta Utara
Warung Seblak Emak Gw,Warung Seblak Emak Gw,106.78463852,-6.24597088,Jakarta Selatan
