esb_idx,jakarta_idx,brandName_esb,branchName_esb,latitude_esb,longitude_esb,brandName_jakarta,nama_restoran_jakarta,latitude_jakarta,longitude_jakarta,distance_m,name_similarity,token_overlap,match_confidence,match_reason
5846,2836,lekker dan  by lekker story,Lekker dan kopi by Lekker Story,-6.18,106.784,sate  dan kambing pak kumis,Sate Ayam Dan Kambing Pak Kumis,-6.18,106.784,0.0,0.177,0.0,0.5,second_pass_relaxed
10207,49826,subway,SUBWAY SUNTER GREENLAKE,-6.145,106.877,subway  sunter,SUBWAY - SUNTER,-6.145,106.877,0.0,0.689,0.5,0.95,exact_location_moderate_name
10184,38205,steakment,Steakment,-6.188,106.891,steakment,STEAKMENT,-6.188,106.891,0.0,1.0,1.0,0.95,exact_location_moderate_name
10183,49079,steakloin pik,SteakLoin PIK,-6.112,106.742,steakloin steak burger pik,Steakloin Steak Burger PIK,-6.112,106.742,0.0,0.4,0.5,0.6,relaxed_wide_net
10250,12267,suck my duck,Suck My Duck Puri Indah Mall,-6.189,106.733,suck my duck quickie,Suck My Duck Quickie,-6.189,106.733,0.0,0.825,0.75,0.95,exact_location_moderate_name
10361,4283,sushi kaiyo,SUSHI KAIYO LIPPO PURI (SAINT MORITZ),-6.19,106.739,sushi go   ,Sushi GO! Lippo Mall Puri,-6.19,106.739,0.0,0.354,0.5,0.6,relaxed_wide_net
10380,36219,sushi stop,SUSHI STOP TENDEAN,-6.24,106.822,sushi stop tendean,"Sushi Stop, Tendean",-6.24,106.822,0.0,0.781,0.667,0.95,exact_location_moderate_name
10401,10460,sushi stop,SUSHI STOP KEMANGGISAN,-6.2,106.783,sushi stop kemanggisan,"Sushi Stop, Kemanggisan",-6.2,106.783,0.0,0.754,0.667,0.95,exact_location_moderate_name
10689,30750,teras mendoan anget,TERAS MENDOAN ANGET,-6.303,106.817,teras mendoan anget,TERAS MENDOAN ANGET,-6.303,106.817,0.0,1.0,1.0,0.95,exact_location_moderate_name
10683,51001,teras dapur jum,TERAS DAPUR JUM,-6.167,106.928,teras dapur jum,TERAS DAPUR JUM,-6.167,106.928,0.0,1.0,1.0,0.95,exact_location_moderate_name
10678,9283,tenns,Tenns Madison Park,-6.179,106.789,tenns tanjung duren selatan,Tenns Tanjung Duren Selatan,-6.179,106.789,0.0,0.494,0.25,0.85,close_contains_match
10671,39262,tempong tenda,NASI TEMPONG TENDA JATIWARINGIN,-6.249,106.908, tempong tenda cabke 2,Nasi Tempong Tenda Cab.Ke 2,-6.249,106.908,0.0,0.729,0.5,0.95,exact_location_moderate_name
10669,32604,tempong tenda,NASI TEMPONG TENDA TAMAN PURING,-6.242,106.79, tempong sultan,Nasi Tempong Sultan,-6.242,106.79,0.0,0.356,0.5,0.6,relaxed_wide_net
10567,12714,target ,Target Coffee - Wijaya,-6.145,106.78,target   wijaya,Target Coffee | Wijaya,-6.145,106.78,0.0,0.689,0.5,0.95,exact_location_moderate_name
10560,11369,tanghuo kungfu malatang,Tanghuo Kungfu Malatang,-6.188,106.739,mala    ,Mala Kitchen Lippo Mall Puri,-6.188,106.739,0.0,0.389,0.0,0.85,close_contains_match
10543,42847,takoyaki shukufuku,TAKOYAKI SHUKUFUKU INDOMARET BATU AMPAR 4,-6.279,106.861,takoyaki shukufuku batu ampar,Takoyaki Shukufuku Batu Ampar,-6.279,106.861,0.0,0.73,0.5,0.95,exact_location_moderate_name
10539,99,takeiko takoyaki,Takeiko Takoyaki - Kosambi,-6.182,106.721,takeikoyaki takoyaki,Takeikoyaki Takoyaki,-6.182,106.721,0.0,0.4,0.5,0.6,relaxed_wide_net
10485,26265,taduk  aceh,Taduk Kedai Aceh,-6.271,106.757,taduk  aceh,Taduk Kedai Aceh,-6.271,106.757,0.0,1.0,1.0,0.95,exact_location_moderate_name
10473,62269,swikee gloris,Swikee Gloris QJ,-6.146,106.909,swikee purwodadi gloris,Swikee Purwodadi Gloris,-6.146,106.909,0.0,0.483,0.667,0.75,token_overlap_close
10435,47420,sushi yen,SUSHI YEN,-6.124,106.743,sushi yen,Sushi Yen,-6.124,106.743,0.0,1.0,1.0,0.95,exact_location_moderate_name
10411,12876,sushi stop,SUSHI STOP KAPUK,-6.152,106.74,sushi stop kapuk,Sushi Stop Kapuk,-6.152,106.74,0.0,0.797,0.667,0.95,exact_location_moderate_name
10406,9196,sushi stop,SUSHI CAKE JAKARTA,-6.17,106.771,sushi stop greenville,Sushi Stop Greenville,-6.17,106.771,0.0,0.76,0.667,0.95,exact_location_moderate_name
10182,34763,steakloin,Steakloin Kemang,-6.26,106.816,steakloin steak burger kemang,Steakloin Steak Burger Kemang,-6.26,106.816,0.0,0.542,0.25,0.95,exact_location_moderate_name
9328,53982,shihlin,Mall Artha Gading,-6.146,106.892,shihlin mal artha gading,Shihlin Mal Artha Gading,-6.146,106.892,0.0,0.535,0.25,0.95,exact_location_moderate_name
10164,9383,steak gemoy,Steak Gemoy,-6.153,106.783,steak gemoy,Steak Gemoy,-6.153,106.783,0.0,1.0,1.0,0.95,exact_location_moderate_name
5853,12947,lekker story thi,Lekker story THI,-6.144,106.788,bakmi abeng thi,BAKMI ABENG THI,-6.144,106.788,0.0,0.177,0.0,0.5,second_pass_relaxed
9649,50811,soka fishball,Soka Fishball Sunter,-6.138,106.868,soka fresh fishball sunter,Soka fresh fishball Sunter,-6.138,106.868,0.0,0.4,0.5,0.6,relaxed_wide_net
9627,48854,smile kimbab,SMILE KIMBAB MOI,-6.151,106.892,smile kimbab moi 스마일 김밥 x hongkong banjum,Smile Kimbab MOI 스마일 김밥 X Hongkong Banjum,-6.151,106.892,0.0,0.536,0.25,0.95,exact_location_moderate_name
6168,23730,manado sadap,Manado Sadap Kuningan,-6.224,106.827,treska manado food  ambassador ,Treska Manado food | ambassador mall,-6.224,106.827,0.0,0.226,0.0,0.5,second_pass_relaxed
9530,25807,sliced pizzeria,Sliced Pizzeria Terogong,-6.282,106.793,sliced pizzeria,Sliced Pizzeria,-6.282,106.793,0.0,1.0,1.0,0.95,exact_location_moderate_name
9488,18294,sinar harapan 58,XANS Kopi & Bakmi,-6.171,106.869,bakmi harapan 58,Bakmi Harapan 58,-6.171,106.869,0.0,0.425,0.667,0.75,token_overlap_close
9465,48901,shu guo yin xiang,Shu Guo Yin Xiang Sunter,-6.14,106.857,shu guo yin xiang sunter,Shu Guo Yin Xiang Sunter,-6.14,106.857,0.0,0.869,0.8,0.95,exact_location_moderate_name
9656,15837,sola ristorante  bisteccheria,Sola Ristorante & Bisteccheria,-6.2,106.825,sola ristorante  bisteccheria,Sola Ristorante & Bisteccheria,-6.2,106.825,0.0,1.0,1.0,0.95,exact_location_moderate_name
9464,15186,shu guo yin xiang,Shu Guo Yin Xiang Sency,-6.227,106.797,shu guo yin xiang senayan city,Shu Guo Yin Xiang Senayan City,-6.227,106.797,0.0,0.784,0.667,0.95,exact_location_moderate_name
9459,49064,shu guo yin xiang,Shu Guo Yin Xiang PIK,-6.111,106.739,shu guo yin xiang pik,Shu Guo Yin Xiang PIK,-6.111,106.739,0.0,0.888,0.8,0.95,exact_location_moderate_name
9458,13358,shu guo yin xiang,Shu Guo Yin Xiang PI,-6.193,106.822,shu guo yin xiang  ,Shu Guo Yin Xiang Plaza Indonesia,-6.193,106.822,0.0,1.0,1.0,0.95,exact_location_moderate_name
9441,47341,shinkai toro,SHINKAI TORO RESTAURANT,-6.119,106.785,shinkai toro japanese ,Shinkai Toro Japanese Restaurant,-6.119,106.785,0.0,0.785,0.667,0.95,exact_location_moderate_name
9437,47670,shihlin,PIK Avenue,-6.109,106.74,shihlin pik avenue,Shihlin PIK Avenue,-6.109,106.74,0.0,0.601,0.333,0.95,exact_location_moderate_name
9397,37451,shihlin,Bassura Mall,-6.224,106.878,shihlin  bassura,Shihlin Mall @Bassura,-6.224,106.878,0.0,0.691,0.5,0.95,exact_location_moderate_name
9346,23843,shihlin,One Belpark,-6.305,106.795,shihlin  one belpark ,Shihlin - One Belpark Mall,-6.305,106.795,0.0,0.595,0.333,0.95,exact_location_moderate_name
9460,55878,shu guo yin xiang,Shu Guo Yin Xiang Pluit,-6.12,106.788,shu guo yin xiang hot pot pluit,Shu Guo Yin Xiang Hot Pot Pluit,-6.12,106.788,0.0,0.741,0.571,0.95,exact_location_moderate_name
9659,32426,solo pizza,Mata Karanjang Wijaya,-6.247,106.803,solo ristorante,Solo Ristorante,-6.247,106.803,0.0,0.301,0.5,0.6,relaxed_wide_net
9675,23636,sop  batam,Sop Ikan Batam Chillax - Sudirman,-6.211,106.821,sop  batam chillax,"Sop Ikan Batam, Chillax",-6.211,106.821,0.0,0.774,0.667,0.95,exact_location_moderate_name
9680,18993,sop konro rappocini,SOP KONRO RAPPOCINI,-6.175,106.853,sop konro rappocini,SOP KONRO RAPPOCINI,-6.175,106.853,0.0,1.0,1.0,0.95,exact_location_moderate_name
5893,23687,lima detik tebet,Kopi Lima Detik Tebet,-6.229,106.856,sate taichan goreng tebet,"Sate Taichan ""Goreng"" Tebet",-6.229,106.856,0.0,0.213,0.0,0.5,second_pass_relaxed
5955,31900,long feng tang kemang,Long Feng Tang Kemang,-6.278,106.811,sate senayan  kemang village,Sate senayan mall kemang village,-6.278,106.811,0.0,0.207,0.0,0.5,second_pass_relaxed
10026,56255,starbucks,STARBUCKS PLUIT JUNCTION,-6.117,106.79,starbucks,Starbucks,-6.117,106.79,0.0,1.0,1.0,0.95,exact_location_moderate_name
9993,23641,starbucks,STARBUCKS SATRIO TOWER,-6.225,106.83,starbucks kuningan city,Starbucks Kuningan City,-6.225,106.83,0.0,0.602,0.333,0.95,exact_location_moderate_name
9988,36247,starbucks,STARBUCKS TIS SQUARE,-6.243,106.848,starbucks tebet,Starbucks Tebet,-6.243,106.848,0.0,0.725,0.5,0.95,exact_location_moderate_name
9752,19308,sour sally,Sour Sally Senayan Park,-6.212,106.804,sour sally green senayan park,Sour Sally Green Senayan Park,-6.212,106.804,0.0,0.614,0.4,0.95,exact_location_moderate_name
6085,20274,mades  sol scbd,Made's Warung SOL SCBD,-6.226,106.807,tori ya scbd,"Tori Ya, SCBD",-6.226,106.807,0.0,0.218,0.0,0.5,second_pass_relaxed
9712,2573, betawi kusuma ayu,Soto Betawi Kusuma Ayu - Grogol,-6.166,106.784, betawi kusuma ayu  grogol,Soto Betawi Kusuma Ayu - Grogol,-6.166,106.784,0.0,0.849,0.75,0.95,exact_location_moderate_name
9702,243, betawi h mamat,Soto Betawi H.Mamat - Tomang,-6.176,106.799, betawi haji mamat,Soto Betawi Haji Mamat,-6.176,106.799,0.0,0.471,0.667,0.75,token_overlap_close
9695,39113, bening klaten bu poniyem,Soto Bening Klaten Bu Poniyem,-6.223,106.886, bening klaten bu poniyem,Soto Bening Klaten Bu Poniyem,-6.223,106.886,0.0,1.0,1.0,0.95,exact_location_moderate_name
9694,9747, banjar dan sate tulang borneo,Soto Banjar dan Sate Tulang BORNEO Puri Indah,-6.184,106.748, banjar  sate tulang borneo,Soto Banjar & Sate Tulang BORNEO,-6.184,106.748,0.0,0.598,0.8,0.95,exact_location_moderate_name
9689,13719,soten,Cut Mutia,-6.187,106.835,soten japanese charcoal grill,Soten Japanese Charcoal Grill,-6.187,106.835,0.0,0.488,0.25,0.85,close_contains_match
9687,27105,sorry sorry hansigjib,Sorry Sorry Hansigjib,-6.264,106.816,sorry sorry hansigjib,Sorry Sorry Hansigjib,-6.264,106.816,0.0,1.0,1.0,0.95,exact_location_moderate_name
10160,48454,steak banting,Steak Banting Pluit,-6.112,106.79,steak banting,Steak Banting,-6.112,106.79,0.0,1.0,1.0,0.95,exact_location_moderate_name
4403,20509,ichiban sushi,IS-Blok M Plaza,-6.244,106.798,ichiban sushi   ,Ichiban Sushi - Plaza Blok M,-6.244,106.798,0.0,1.0,1.0,0.95,exact_location_moderate_name
7797,17191,pisang madu pasti,PISANG MADU PASTI - MANGGA BESAR,-6.148,106.827,ubi madu sigiung,UBI MADU SIGIUNG,-6.148,106.827,0.0,0.244,0.0,0.5,second_pass_relaxed
4005,11021,hahapy chicken,HAHApy Chicken St. Duri,-6.156,106.802,hisana fried chicken,Hisana Fried Chicken,-6.156,106.802,0.0,0.294,0.0,0.5,second_pass_relaxed
3404,19296,geprek gold chick,BENDUNGAN HILIR,-6.208,106.811,geprek gold chick  benhil,Geprek Gold Chick - Benhil,-6.208,106.811,0.0,0.849,0.75,0.95,exact_location_moderate_name
3407,44928,geprek gold chick,BUARAN,-6.221,106.923,geprek gold chick  buaran,Geprek Gold Chick - Buaran,-6.221,106.923,0.0,0.849,0.75,0.95,exact_location_moderate_name
3416,12844,geprek gold chick,CENGKARENG TIMUR,-6.152,106.738,geprek gold chick  cengkareng timur,Geprek Gold Chick - Cengkareng Timur,-6.152,106.738,0.0,0.74,0.6,0.95,exact_location_moderate_name
3425,17900,geprek gold chick,JOHAR,-6.185,106.852,geprek gold chick  johar baru,Geprek Gold Chick - Johar Baru,-6.185,106.852,0.0,0.767,0.6,0.95,exact_location_moderate_name
10747,31679,the canteen bycibis,Bale Kampoeng,-6.293,106.815,kyochon 1991  the veranda cibis park,"Kyochon 1991 | The Veranda, Cibis Park",-6.293,106.815,0.0,0.183,0.0,0.5,second_pass_relaxed
3449,47739,geprek gold chick,MUARA KARANG,-6.116,106.778,geprek gold chick  muara karang,Geprek Gold Chick - Muara Karang,-6.116,106.778,0.0,0.757,0.6,0.95,exact_location_moderate_name
1878,24345,burger garage  hazelwood pastry,BURGER GARAGE,-6.278,106.807,burger garage x hazelwood,Burger Garage x Hazelwood.,-6.278,106.807,0.0,0.491,0.75,0.75,token_overlap_close
1873,26320,burger bangor,Burger Bangor Tebet,-6.239,106.85,burger bangor tebet,Burger Bangor Tebet,-6.239,106.85,0.0,0.81,0.667,0.95,exact_location_moderate_name
1868,17577,burger bangor,Burger Bangor Menteng,-6.185,106.829,burger bangor menteng pusat,Burger Bangor Menteng Pusat,-6.185,106.829,0.0,0.695,0.5,0.95,exact_location_moderate_name
3457,10229,geprek gold chick,PURI KEMBANGAN,-6.176,106.745, geprek gold chick   kembangan,Ayam Geprek Gold Chick - Puri Kembangan,-6.176,106.745,0.0,0.832,0.75,0.95,exact_location_moderate_name
1866,2076,burger bangor,Burger Bangor Kalideres,-6.13,106.736,burger bangor city park,Burger Bangor City Park,-6.13,106.736,0.0,0.717,0.5,0.95,exact_location_moderate_name
3461,61610,geprek gold chick,PADEMANGAN,-6.133,106.844,geprek gold chick,Geprek Gold Chick,-6.133,106.844,0.0,1.0,1.0,0.95,exact_location_moderate_name
3473,36325,geprek gold chick,TEBET,-6.242,106.851,geprek gold chick  tebet,Geprek Gold Chick - Tebet,-6.242,106.851,0.0,0.855,0.75,0.95,exact_location_moderate_name
1843,11308,bubur  alfa,Bubur Ayam Alfa Meruya,-6.197,106.751,bubur  alfa,Bubur Ayam Alfa,-6.197,106.751,0.0,1.0,1.0,0.95,exact_location_moderate_name
3501,37649,gezellig,Gezellig,-6.193,106.897,gezellig   ,Gezellig Cafe & Resto,-6.193,106.897,0.0,1.0,1.0,0.95,exact_location_moderate_name
1824,22315,brownfox waffle,BROWNFOX WAFFLE AND COFFEE,-6.289,106.824,brownfox waffle  ,BROWNFOX Waffle & Coffee,-6.289,106.824,0.0,1.0,1.0,0.95,exact_location_moderate_name
1791,23552,braud,PT LADANG BOGA KREATIF (BRAUD General Store),-6.231,106.807,braud general store,BRAUD General Store,-6.231,106.807,0.0,0.667,0.5,0.95,exact_location_moderate_name
1887,20200,burgreens,Burgreens Oakwood,-6.228,106.826,burgreens oakwood kuningan  healthy plantbased ,Burgreens Oakwood Kuningan - Healthy Plant-Based Eatery,-6.228,106.826,0.0,0.48,0.2,0.85,close_contains_match
3397,18438,geprek gian,GEPREK GIAN HOWITZER,-6.163,106.869,fried chicken geprek gian,Fried Chicken Geprek GIAN,-6.163,106.869,0.0,0.683,0.5,0.95,exact_location_moderate_name
1921,14232,butteria,Butteria Menteng,-6.193,106.829,butteria menteng,Butteria Menteng,-6.193,106.829,0.0,0.7,0.5,0.95,exact_location_moderate_name
1928,61313, 19,Cafe 19,-6.124,106.798, 19 pluit,Cafe 19 Pluit,-6.124,106.798,0.0,0.62,0.5,0.95,exact_location_moderate_name
2102,14779,chicken embassy,CHICKEN EMBASSY,-6.176,106.816,chicken embassy,Chicken Embassy,-6.176,106.816,0.0,1.0,1.0,0.95,exact_location_moderate_name
2085,18277,chefs table ,Chef's Table Restaurant,-6.211,106.813,chefs table,Chef's Table,-6.211,106.813,0.0,1.0,1.0,0.95,exact_location_moderate_name
3377,2704,genki sushi,GK CENTRAL PARK,-6.178,106.79,genki sushi,Genki Sushi,-6.178,106.79,0.0,1.0,1.0,0.95,exact_location_moderate_name
10722,12173,thai street,Thai Street Puri Indah,-6.188,106.734,jittlada thai cuisine  indah ,"Jittlada Thai Cuisine, Puri Indah Mall",-6.188,106.734,0.0,0.191,0.0,0.5,second_pass_relaxed
2074,20406,chandara,Chandara - PIM,-6.264,106.783,chandara fine thai cuisinepondok indah  3,Chandara Fine Thai Cuisine-Pondok Indah Mall 3,-6.264,106.783,0.0,0.467,0.167,0.85,close_contains_match
2067,9616,cham cham chicken kedoya,Cham Cham Chicken Kedoya,-6.191,106.758,cham cham chicken kebon jeruk kedoya,Cham Cham Chicken Kebon Jeruk (Kedoya),-6.191,106.758,0.0,0.48,0.6,0.75,token_overlap_close
3379,21199,genki sushi,GK KOTA KASABLANKA,-6.223,106.843,genki sushi,Genki Sushi,-6.223,106.843,0.0,1.0,1.0,0.95,exact_location_moderate_name
2064,47453,cha cha rica,Cha Cha Rica,-6.116,106.756,cha cha rica ,Cha Cha Rica Restaurant,-6.116,106.756,0.0,1.0,1.0,0.95,exact_location_moderate_name
9704,21972, betawi h mamat,Soto Betawi H Mamat - Blok M,-6.245,106.801,bubur  h furoda blokm,Bubur Ayam H. Furoda Blok-M,-6.245,106.801,0.0,0.155,0.0,0.5,second_pass_relaxed
2053,51938,cendol pandan,Cendol Pandan Pluit Sakti Raya,-6.122,106.79,cendol pandan pluit sakti raya,Cendol Pandan Pluit Sakti Raya,-6.122,106.79,0.0,0.641,0.4,0.95,exact_location_moderate_name
2050,896,cendol pandan,Cendol Pandan X Es Teler Paripurna Pejaten,-6.162,106.763,cendol pandan  duta buah green garden,Cendol Pandan - Duta Buah Green Garden,-6.162,106.763,0.0,0.593,0.333,0.95,exact_location_moderate_name
2042,36702,cendol pandan,Cendol Pandan Center,-6.253,106.84,cendol pandan center,Cendol Pandan Center,-6.253,106.84,0.0,0.803,0.667,0.95,exact_location_moderate_name
3383,20066,genki sushi,GK LIPPO MALL KEMANG,-6.26,106.813,genki sushi   kemang,Genki Sushi Lippo Mall Kemang,-6.26,106.813,0.0,0.794,0.667,0.95,exact_location_moderate_name
2023,20092,casa cuomo,CASA CUOMO RISTORANTE,-6.237,106.808,casa cuomo ristorante  lounge,Casa Cuomo Ristorante & Lounge,-6.237,106.808,0.0,0.658,0.5,0.95,exact_location_moderate_name
3385,21221,genki sushi,GK LOTTE SHOPPING AVENUE,-6.224,106.823,genki sushi  shopping avenue,Genki Sushi Lotte Shopping Avenue,-6.224,106.823,0.0,0.674,0.5,0.95,exact_location_moderate_name
1931,8062, batavia,Cafe Batavia,-6.134,106.813,café batavia,Café Batavia,-6.134,106.813,0.0,0.721,0.5,0.95,exact_location_moderate_name
3387,66,genki sushi,GK PURI INDAH MALL,-6.188,106.734,sushi tei,Sushi Tei,-6.188,106.734,0.0,0.283,0.5,0.6,relaxed_wide_net
9732,42086,  dan betawi bang simini,Soto Mie dan Betawi Bang Simin,-6.351,106.893, bang simin sbs,Soto Bang Simin (SBS),-6.351,106.893,0.0,0.233,0.0,0.5,second_pass_relaxed
2052,19269,cendol pandan,Cendol Pandan Kantin Bewe Benhill,-6.216,106.813,cendol pandan  benhil,Cendol Pandan - Benhil,-6.216,106.813,0.0,0.803,0.667,0.95,exact_location_moderate_name
2119,58616,chikin pop,Chikin Pop,-6.151,106.892,chikin pop,Chikin Pop,-6.151,106.892,0.0,1.0,1.0,0.95,exact_location_moderate_name
1784,48744,bpk nangin milala,BPK Nangin Milala - Jakarta Utara,-6.117,106.782,bpk nangin milala muara karang,BPK Nangin Milala Muara Karang,-6.117,106.782,0.0,0.757,0.6,0.95,exact_location_moderate_name
4393,57002,hybrid   ,HKC - Kelapa Gading,-6.145,106.91,hybrid   ,Hybrid Kitchen & Cafe,-6.145,106.91,0.0,1.0,1.0,0.95,exact_location_moderate_name
1419,15546, semangat,^JAKARTA SANTO CAROLUS SALEMBA BEBEK SEMANGAT,-6.196,106.851, semangat  rs santo carolus salemba,Bebek Semangat - RS Santo Carolus Salemba,-6.196,106.851,0.0,0.497,0.2,0.85,close_contains_match
3653,23664,golden lamian,NASI AYAM GORENG GEPREK-KOTA KASABLANKA,-6.223,106.843,golden lamian  kota kasablanka,Golden Lamian - Kota Kasablanka,-6.223,106.843,0.0,0.686,0.5,0.95,exact_location_moderate_name
3655,2687,golden lamian,NASI AYAM GORENG GEPREK-MALL CIPUTRA JAKARTA,-6.169,106.786,golden lamian ciputra  ,Golden Lamian Ciputra Mall Jakarta,-6.169,106.786,0.0,0.796,0.667,0.95,exact_location_moderate_name
3671,15305,golden lamian,GL-GRAND INDONESIA,-6.195,106.82,golden lamian   ,Golden Lamian - Grand Indonesia,-6.195,106.82,0.0,1.0,1.0,0.95,exact_location_moderate_name
1328,39344,beem   pondok kelapa,BEEM BARBERSHOP,-6.236,106.935, boy pondok kelapa,Bakso Boy Pondok Kelapa,-6.236,106.935,0.0,0.457,0.667,0.75,token_overlap_close
1304,44044,baso aci juara,BASO ACI JUARA - CIPINANG,-6.22,106.895,baso aci juara cipinang muara,Baso Aci Juara Cipinang Muara,-6.22,106.895,0.0,0.735,0.6,0.95,exact_location_moderate_name
1303,9445,baso aci juara,BASO ACI JUARA - MABES,-6.151,106.82,baso aci juara mangga besar,Baso Aci Juara Mangga Besar,-6.151,106.82,0.0,0.745,0.6,0.95,exact_location_moderate_name
1301,8567,baso aci juara,BASO ACI JUARA - TANJUNG DUREN,-6.174,106.784,baso aci juara tanjung duren,Baso Aci Juara Tanjung Duren,-6.174,106.784,0.0,0.74,0.6,0.95,exact_location_moderate_name
1297,15907,baso aci juara,BASO ACI JUARA - BENHIL,-6.213,106.811,baso aci juara benhil,Baso Aci Juara Benhil,-6.213,106.811,0.0,0.84,0.75,0.95,exact_location_moderate_name
3761,24603,gopizza,GOPIZZA RESTAURANT,-6.244,106.784,gopizza gandaria city,GOPIZZA Gandaria City,-6.244,106.784,0.0,0.583,0.333,0.95,exact_location_moderate_name
1282,3655,baso aci akang,Baso Aci Akang Kota Bambu,-6.186,106.806,tutup baso aci akang kota bambu kobam,TUTUP BASO ACI AKANG KOTA BAMBU (KOBAM),-6.186,106.806,0.0,0.636,0.429,0.95,exact_location_moderate_name
2914,21924,emados,Emados - Kemang,-6.268,106.815,emados shawarma kemang,Emado's Shawarma Kemang,-6.268,106.815,0.0,0.562,0.333,0.95,exact_location_moderate_name
1251,37814,balkan shawarma,Balkan Shawarma Taman Mini,-6.293,106.881,balkan shawarma taman mini,Balkan Shawarma Taman Mini,-6.293,106.881,0.0,0.72,0.5,0.95,exact_location_moderate_name
3762,36410,gora    tebet,Gora Coffee & Eatery Tebet,-6.23,106.851,asteak tebet,A-Steak Tebet,-6.23,106.851,0.0,0.324,0.5,0.6,relaxed_wide_net
3647,3973,golden lamian,NASI AYAM GORENG GEPREK-GREEN LAKE,-6.178,106.711,golden lamian green lake,Golden Lamian Green Lake,-6.178,106.711,0.0,0.711,0.5,0.95,exact_location_moderate_name
3646,13768,golden lamian,NASI AYAM GORENG GEPREK-GAJAH MADA PLAZA,-6.161,106.819,golden lamian  gajah mada ,Golden Lamian - Gajah Mada Plaza,-6.161,106.819,0.0,0.711,0.5,0.95,exact_location_moderate_name
3643,38701,golden lamian,NASI AYAM GORENG GEPREK-PONDOK BAMBU JAKARTA,-6.238,106.899,golden lamian  pondok bambu,Golden Lamian - Pondok Bambu,-6.238,106.899,0.0,0.7,0.5,0.95,exact_location_moderate_name
3642,17124,golden lamian,NASI AYAM GORENG GEPREK-CIDENG JAKARTA,-6.176,106.812,golden lamian cideng,Golden Lamian Cideng,-6.176,106.812,0.0,0.803,0.667,0.95,exact_location_moderate_name
1703,14269,boga ,Boga Kitchen Karet,-6.209,106.811,boga  karet,Boga Kitchen Karet,-6.209,106.811,0.0,0.671,0.5,0.95,exact_location_moderate_name
