Nama Restoran,Pricing,latitude,longitude
Scrummy Baking,,-6.1427438,106.8418118
Warung ibu parni (dian&puspa),,-6.142585,106.8415251
Bakmi Titin,,-6.1412838,106.8425808
Kwetiau goreng kalimantan,,-6.1429412,106.8416254
SAMBAL GORENG KRECEK HJ PADMINI,,-6.1415196,106.8442246
Best Store 141,,-6.138701,106.8415569
Sambal Kawani Agung Utara,,-6.1378936,106.8594118
KITCHEN in The Sky,,-6.138374,106.859324
Gado-Gado Mei Mei,$$,-6.1388364,106.8602429
Bakmi taman 11,,-6.1372038,106.859873
Sunter Agung 8,,-6.1385556,106.859312
Warteg & Es Kelapa muda gg. 17,,-6.138122,106.842484
Warung Podjok,,-6.1416656,106.844517
WARKOP BONTOT,,-6.1411464,106.8434999
TIME TO EAT DIMSUM,,-6.1408182,106.843183
Catering Ango,,-6.140869,106.844519
Bakmie ayam Yamiee,,-6.1411464,106.8434999
Risoque,,-6.1408778,106.8447811
Bang kiki batagor lukas gg7 pademangan 2,,-6.1419877,106.843278
Click Mie Lampung,,-6.1407957,106.8437078
Dapur Oma,,-6.1408528,106.8437194
Pisang Ngeselin,,-6.1349661,106.8348346
G CAFE RESTO,,-6.1342254,106.8321454
Seblak seuhah asgar,,-6.138085,106.8360327
Rumah seblak mama onel,,-6.139996,106.8423597
Bebek jontoer,,-6.1392869,106.8376317
Warteg Jaya Sidakaton,,-6.1445872,106.8442611
Warung Adang pintu 4 PRJ,,-6.1435434,106.8448408
Umami chicken fish,,-6.1429436,106.8435948
Eko Mie Chiken,,-6.1428112,106.8425054
Warung iburoni,,-6.1433085,106.8435494
Warung soto legowo,,-6.1442066,106.8436747
SOSIS DAN BASO BAKAR MAS MARDI,,-6.1429349,106.8432453
Dchickn koja,,-6.1123794,106.9028222
ADIT FRIED CHICKEN GEPREK,,-6.1300609,106.8426905
SULTHON SEAFOOD,,-6.1286822,106.8437026
Ayam geprek kenzi keyang+bergizi,,-6.1289277,106.844611
SOTO SEGER MBAH SUTO SRAGEN,,-6.1289643,106.8460291
UNO STREETFOOD,,-6.1325456,106.8445678
Ayam Pengkolan Moontoque,,-6.1324701,106.8446742
Makanan Sehat Ala emak² subuh,,-6.1319789,106.8448272
Warung kopi mama Aooo☕,,-6.1288142,106.8482702
Kedai SebLaaak Mom Dewi,,-6.1291985,106.8462462
Mie Ayam KATA OMA,,-6.1288914,106.8437563
JASUKE MANEEZ,,-6.1296472,106.8446172
Asinan dan Rujak Buah Bu Aisyah,,-6.129392,106.8439072
Warung Pastel Ibu Erni,,-6.1310712,106.8427166
Waroeng emak,,-6.1317636,106.8422628
Warung Bu azka,,-6.1300418,106.8407403
MIE AYAM MAS BROO,,-6.1297382,106.8416431
Ayam panggang Bakar Madu kang yona,,-6.1303065,106.8545628
Ayam Jago penyet sambal Ijo,,-6.1290571,106.8460676
Rajanya bakso cilok ayam 'om ipenk,,-6.1296971,106.850219
BAROKAH MADURA,,-6.1287685,106.8438706
WARTEG BUDI MULIA,,-6.1292897,106.8434011
Zahran shop,,-6.1297533,106.8438185
Bakso Benhil PAdemangan,,-6.1294578,106.843254
Ayam geprek amanah,,-6.1292513,106.8434103
Ayam Penyet Mas Sigit,,-6.128747,106.8437492
"Sosis Bakar ""Ataya""",,-6.1301923,106.8444061
Rumah Makan Kharomah Masakan Padang,,-6.1292567,106.8456622
Tahu Gimbal Riangka,,-6.129009,106.844635
Pempek C'Sel,,-6.1295165,106.8448662
Gudang Supplier Kepiting Ustad Rasman,,-6.1301546,106.8423619
Kerang Lovers,,-6.1307877,106.8423929
AYAM FILLET ASYAFA 36,,-6.1308108,106.8439331
Martabak Manis Terang Bulan 36,,-6.1308198,106.8446483
RUJAK BUAH 27,,-6.1307523,106.8446099
Sate ayam lontong khas suramadu (pagi),,-6.1297949,106.852355
nasi uduk bu legi,,-6.1353691,106.8360057
Warung Nasi Prasmanan Mang Edo,,-6.1345756,106.8342356
L2S chicken fillet katsu geprek,,-6.1310754,106.8418101
Ayam tasya,,-6.130617,106.842438
kitty soyamilk & viekitty cake,,-6.1305295,106.8446914
Bakmi Singkawang AFONG 174H,,-6.1305887,106.8520944
Dapur Mommy Cley,,-6.131882,106.840268
MIE AYAM DAN BAKSO RUDAL,,-6.1303125,106.8350625
Mie Ayam Rizqy Alma,,-6.1301466,106.8351479
WARUNG MPO'SOFI PADEMANGAN,,-6.1296765,106.8443139
Viliongs Kitchen,,-6.128805,106.84489
Ayam Sambal Ijo,,-6.1299304,106.8443649
SweetHome Adiiwjy,,-6.1286645,106.8470758
Kakap Embah,,-6.1291642,106.8448133
Warung Mamah Bian,,-6.1283863,106.8467567
Salad Buah Salsa 02,,-6.1294884,106.8468523
Warung Omahan,,-6.1284476,106.844807
Warung Nasi Ibu Lia,,-6.1296925,106.8444085
Pempek Ana,,-6.1311935,106.8415304
Seblak prasmanan dan bakso aci mimi chelsea,,-6.1316875,106.8413125
"Warung Mie Ayam ""Mbah Par""",,-6.1304182,106.8411038
Dapoer mama hafri,,-6.1288982,106.8472908
SOP IKAN PAP'S,,-6.1360238,106.8214571
Bakmi Gang Kelinci Pasar Pagi Mangga Dua,,-6.1361095,106.821619
Martabak HEN -HEN 99,,-6.1347808,106.8193673
Gado gado mama noy,,-6.1346631,106.8197924
Nasi uduk Mbah,,-6.1348714,106.820819
Ceker Mercon Isah,,-6.134564,106.8190385
KETOPRAK BANG ANDRE,,-6.1343493,106.8207641
Warteg Bu Yati 021,,-6.1341158,106.8187308
Bakso Lampung Mas Fathan,,-6.1358092,106.819951
Bakso Solo Pakde Min Ancol,,-6.1341619,106.8206197
Sis Kitchen,,-6.1315766,106.8423731
IWAKE UP cabang Pademangan Timur,,-6.1308229,106.8446352
SNS family,,-6.1316874,106.8448385
DAPUR MPOK PIPIT,,-6.1311707,106.8417519
RIIM,,-6.130996,106.844536
Warung Mamah Eka,,-6.131023,106.842923
Bebek Majir,,-6.1308045,106.841846
Masakan Pontianak ACIN 229,,-6.1360505,106.8239899
Gado gado katineung rasa,,-6.1354525,106.8235067
Warteg umi umroh,,-6.1349894,106.8207372
Nasi Uduk Mak Tommy,,-6.1342424,106.8209696
Warung Bakso Ibu Anis,,-6.1343734,106.8206605
Soto ibu Sus,,-6.1347496,106.8204815
Wr.Ayam gunting & moza AR,,-6.1341729,106.8206986
Warung Pecel Bu darmini,,-6.1339784,106.8214315
Warteg Bu Saroh,,-6.1343437,106.8198632
Warung Ibu Jogja,,-6.1343257,106.8212572
Bakmi Goyang,,-6.133618,106.8286692
Kedai RJN 240,,-6.1335,106.8286662
Sindangkasih,,-6.1329751,106.8266873
Mie Ayam Makarios,,-6.1340199,106.829533
Suyono Warung,,-6.1326575,106.8283302
Mamz kebab,,-6.1351964,106.8177338
Warung nasi ibu rajin,,-6.1351321,106.8177289
Sora Silky Pudding,,-6.1348122,106.8181172
ABY( ayam bakar yuli),,-6.1347934,106.8193763
Warung Pecel Lele Lamongan,,-6.1347822,106.8177809
Kantin Bersama,,-6.1343493,106.8189909
Wasgitel,,-6.1345981,106.8186449
Dapoer Noni,,-6.134721,106.8197309
Waroeng Mbok Tuminem,,-6.135363,106.8196566
Nasi goreng gila kang fikih-ancol,,-6.1353077,106.8177927
Waroeng Baku Dapa G & G,,-6.1342502,106.8291763
Misang Kuy,,-6.1289583,106.8474305
NASI BEBEK KANG EDOY,,-6.1291875,106.8461875
"Nasi Uduk Lontong Sayur ""Alhamdulillah""",,-6.1291413,106.8474424
mie ayam APSA,,-6.1292403,106.8487743
Nasi Goreng ' Boss Gila ' Pademangan,,-6.1287057,106.8463726
Pecel Ayam & lele Sendy,,-6.1292266,106.8473896
Dapur Alula,,-6.1280175,106.8465235
Mie Ayam Goyang Lidah,,-6.1288579,106.8489081
Cilor Makaroni Pak Yanto,,-6.1288483,106.8473327
FOOD BUNDA ASTY,,-6.1287598,106.8474718
"Dwi Jaya Mie (Produksi Mie untuk Mie ayam, ramen, dll)",,-6.1291673,106.8478876
WARTEG BERKAH JAYA,,-6.1292179,106.8461336
Dapoerblazter,,-6.1346274,106.9076273
Pojok Cemilan Budeh Suhud,,-6.1349309,106.9101758
Gado-gado emak ipit,,-6.1335566,106.9101041
Mie ayam ADAM99,,-6.1337453,106.9079788
ayam goren bpk toulud,$,-6.1354423,106.9093028
"Nasi Pecel Madiun ""Mama Hanif""",,-6.1328791,106.9080629
Ayam Bakar Ibu Ari,,-6.1333235,106.9081962
Hepi Meal - Bubur Bayi Organik,,-6.1331551,106.9081715
Bebek Metropole,,-6.1324766,106.9075094
"Chicken Geprek WILDAN, Ayam Bakar Dan Ayam Pecel Lele",,-6.1325781,106.9082191
Seafood Ela Elo,,-6.1324712,106.9069934
Ayam geprek Wijayanto.,,-6.1329493,106.9081898
Dapur Riskuy - Spesialist Katering & Kudapan Signature,,-6.1325695,106.9111847
Jalan raya plumpang Semper no 10 RT 005/03,,-6.1314759,106.9131709
AS'FOODCEMILAN,,-6.1312292,106.91308
Chikkin Jakarta Street Food,,-6.1313892,106.9113654
ANDYRA GARAGE,,-6.1322116,106.9117198
Muara Jaya,,-6.1314426,106.9137978
NASGOR & ROTBAK TEMAN,,-6.132315,106.911556
Warung makan omah Teti,,-6.1328805,106.9118209
Pucung Gabus Wan Soleh,,-6.1322106,106.9121758
Ayam geprek zhirly,,-6.1323094,106.911934
Angkringan Songo Telu,,-6.1323753,106.9115914
Bale Babe Ayye,,-6.1324051,106.9121092
SEBLAK PRASMANAN CECEU,,-6.1315743,106.9120887
Ayam bakar & Taichan omah,,-6.1324668,106.9075138
Bubur Ayam Willy,,-6.1338997,106.9090138
Wonton cili oil tugu Selatan,,-6.1350836,106.9073052
Warung Nenek Tugu Selatan,,-6.1346694,106.9084092
Pisang Keju Aroma & Es Segar AL,,-6.134798,106.9095087
Dapur Elif ( Patokan Gangan Ada Ayam Bakar Wedang Sari),,-6.130937,106.911187
Martabak Pecenongan 78,,-6.1291937,106.9078078
Martabakk manis mang ipan,,-6.1329934,106.9039575
Mie Ayam goceng,,-6.1327003,106.9049709
MIE ACEH AYAH WA,,-6.132669,106.9037217
Kedai Putra Nasi Goreng,,-6.1334053,106.9041935
Bakso Mas Yanto,,-6.1321386,106.9036668
Takoyaki RakhaAtha,,-6.132669,106.9037217
Ayam Puyuh Gepuk,,-6.1297225,106.9081101
Risoles Mayonaise,$,-6.1314428,106.9081706
Onde - onde molen mini walang jaya,,-6.1317801,106.9081984
Waroeng Artha,,-6.1321456,106.9081715
Mie ayam kumis,,-6.1304654,106.9087818
PECEL LELE TONI JAYA,,-6.1303587,106.9080612
Sop Iga Sapi Ayam Bakar,,-6.1303383,106.9080073
Dimsum AA KOJA by FOOD SNACK AA,,-6.1316139,106.908243
Adarra Kitchen,,-6.1319942,106.9089799
Mie Ayam Rizqi,,-6.1324228,106.9044799
MARTABAK DONAT PUKIS MADUN & KING,,-6.1330702,106.9047592
Mie Ayam Bejo,,-6.1328768,106.9037332
Bakso Urat Masno,,-6.1328261,106.9037209
Ayam Penyet Cabe Ijo Bu Wiwin,,-6.1335449,106.9037573
Sosis 3a,,-6.1329674,106.9039113
"Kedai PECEL AYAM ""WILDAN""",,-6.1319392,106.9057282
D'FRieyouk,,-6.1327133,106.9035797
Anita kitchen,,-6.1334491,106.900136
Rice bowl 88,,-6.1319929,106.9006618
Ayam Bakar Love mother,,-6.1326098,106.9021811
Mama Tesa(chese cake oreo lumer),,-6.1322462,106.9001519
Pempek D'Alvin,,-6.1325471,106.9006209
Azka aqiqah,,-6.1331849,106.9005933
Burger's D.Alfian,,-6.1321062,106.9019521
Puterkit,,-6.1317552,106.9015123
Bakso podomoro mas eko solo,,-6.1321316,106.9022833
Yumna Fried Chicken,,-6.1333297,106.9014627
"WARUNG ES KAGET "" KANAYADELAYA""",,-6.1320763,106.902036
Rizyana fried chicken/geprek,,-6.1258682,106.9140339
Priangan Nasi Timbel Pepes Presto Ayam Ikan Mas,,-6.1259826,106.9136288
Warung Mamah AA,,-6.1311639,106.9079763
"Warung mbak ida (martabak Madura, dll)",,-6.1309001,106.9088381
Nasi uduk 99 cak Ari Lamongan,,-6.1333225,106.9098871
Golden fried chiken,,-6.1321324,106.9005036
Almeera Burger,,-6.1329401,106.9013439
Dapoer zeta,,-6.1331668,106.8983663
Mie ayam 21 yusuf,,-6.1323042,106.9016636
Jagonya Pisang Nugget,,-6.1325369,106.9013037
Momima Kitchen,,-6.1339405,106.9026306
RM.Jambak Minang,,-6.1344242,106.9015043
BC SAUNG DODOL,,-6.1341424,106.9022918
Waroeng Sinting,,-6.1341352,106.9023099
Nasi uduk mpok inah,,-6.1347452,106.9018792
Mie ayam sedap88 /nyambel nagih,,-6.1333867,106.9004773
warung seblak eka manyus,,-6.1338195,106.9004376
Ayam Geprek Nurul Huda,,-6.134425,106.9014733
Kedai Mie Ayam Mama Bebe,,-6.1333656,106.9013295
Bebek Rica Langowan (BeLa),,-6.1342546,106.9014673
warung sate madura mas uki,,-6.1337343,106.9007398
Mie ayam Azzam,,-6.1329987,106.9006984
Kedai Bunazzz,,-6.1320299,106.9027646
SATE PADANG AJO KAREEM,,-6.1307535,106.9023629
Sate suramadu sanjay 1,,-6.1317708,106.9036823
Ketupat Sayur Uni Sonia,,-6.1305336,106.9036115
Dimsum Kuah Tomyum Teteh Fitri,,-6.1317147,106.9044325
Kentang Goreng Shela,,-6.1314664,106.9037126
Martabak madura,,-6.1304724,106.9030525
rumah awan,,-6.1317509,106.9044252
ATS Food's,,-6.1317377,106.9054581
AYAM GEPREK UGI,,-6.132623,106.9048515
"""Mie Ayam Pardi""",,-6.1327479,106.9028651
WARUNG TIGA SAUDARA,,-6.1325735,106.9030877
UD. Kaman,,-6.1272757,106.9170048
UD. Jaetin,,-6.1267814,106.9172877
kantin Igd,,-6.1252208,106.9175783
queen's snack,,-6.1249858,106.9191547
Wahyoo Warung Es Campur Sederhana,,-6.1246831,106.917513
Warung makan madura,,-6.1282872,106.9169323
Rumah Makan TJM,,-6.1255368,106.9170312
Warteg Kenanga,$,-6.1282053,106.9177236
Warung kolam medan,,-6.1344248,106.8281836
Siomay Salim Wtc Mangga 2,,-6.1331476,106.8304954
Kantin Elga,,-6.13385,106.830758
Warung mama laras,,-6.1315383,106.9056459
Iskandar Cafe,,-6.1276557,106.9180646
RM.SINAR RAYA,,-6.1288315,106.9179173
MISO Bang Juanda S,,-6.1293825,106.9175591
Alazka Food 2 Semper,,-6.1280916,106.9177065
LAPO HASIHOLAN DALIHAN NATOLU,,-6.1284724,106.9175324
Hakata Dahlia Millenium,,-6.135317,106.827568
Jason Kantin,,-6.1352,106.824721
Nasi bebek Khas Madura,,-6.129797,106.904479
Malal Mart,,-6.1296743,106.9055012
Mie Aceh Cirasa,,-6.1299137,106.9030495
Rumah Makan Ibu Halimah,$,-6.129504,106.9056499
"Ketupat Sayur Gulai Kambing, rno",,-6.1299,106.9052213
Ketupat Sayur padang uda amrizal,,-6.1296441,106.9050464
Pizza Kita2,,-6.1298284,106.9029323
Ayam Geprek K12,,-6.1270215,106.9038217
Bakso Gondrong Walang,,-6.128172,106.9020627
Nasi Goreng POPAYE dan Mie Goreng Surabaya,,-6.1296669,106.9055679
AYAM GUNTING SHILILIN,,-6.1272842,106.9095261
RM Ayam Bakar Madu Berlian,,-6.1273181,106.9083489
Putiek kitchen,,-6.1273359,106.9076905
Lele terbang pedes gila,,-6.1275701,106.9086078
AYAM GEPREK EMAK GUE,,-6.1275329,106.9098372
Tahu go Tugupermai,,-6.1264198,106.9100702
Mie ayam pangsit pakde depan nice soo,,-6.1273912,106.9098935
Mie ayam bumbu kental jogja,,-6.1307238,106.9080475
Kaloci Jajanan Khas Pontianak,,-6.1272999,106.9092686
Ayam 45 Ndeso spesial Kremezz,,-6.1274944,106.9098956
Turkis Kebab,,-6.1275805,106.9085058
Warung mama nazwa mie jagoan,,-6.1278206,106.9098642
Bakso & Mie ayam Pakdhe,,-6.1271117,106.907424
Dapur Lokal,,-6.1269301,106.9051847
"Ayam Lepas, Jl Walang Br, rno",,-6.1262808,106.9058578
RM Pak Selamet,,-6.1266068,106.9058812
Abi Chicken Plumpang,,-6.12642,106.905972
Hardi Jus Dan Sop Buah,,-6.1265617,106.90587
RM PADANG BAYUNG SURYA,,-6.1273545,106.9059379
Mie Ayam & Roti Bakar Mz,,-6.1288626,106.9035942
Warteg Ibu Yeyeh,,-6.1349744,106.8324622
Warung nasi teteh aa,,-6.1443394,106.9021561
Soto Ayam ceker suroboyo,,-6.1454921,106.901246
Grobbak Korea koja & Seblak Mama Neng,,-6.1327617,106.9102677
"Kuliner Mama Hanin ""Gado2 Karedok Rujak""",,-6.1330152,106.910852
Cimbay Benlay,,-6.1355583,106.9060176
AYAM BAKAR Kedai shaquil,,-6.1347571,106.9062243
Kedai Mamah Zio,,-6.1352574,106.9052103
Warung Madon 2,,-6.1348721,106.9054756
Bebek Madura Nurfa,,-6.1359386,106.9048362
Bakmi Ayam Kirana (Pak Djumadi),,-6.1465414,106.9008441
Warung nasi mbak Sri,,-6.1469717,106.8991916
Wajan Outlet,,-6.1291478,106.9081173
KATSURAME,,-6.130041,106.9079875
TAHU GEJROT CIHUY,,-6.128737,106.908882
Bakmi DeeZee,,-6.1295814,106.9096478
RM MARANTAU JAYA,,-6.1291333,106.9082453
Seblak Cadas Asli Bandung,,-6.1297656,106.9079747
Warteg amanah bahari semper,,-6.1294663,106.9070611
Raja Molen Khanza (Bang Oking),,-6.1298754,106.9081132
"RM. "" Bu Doel """,,-6.1297917,106.9079918
JURASSTEAK INDONESIA,,-6.1322675,106.9095882
AYAM PENYET SAMBAL IJO BANG PUDIN,,-6.1349194,106.9056064
JAVIK (Jajanan Viral Koja),,-6.1347491,106.9037967
Warung bu Agus,,-6.1355234,106.9067295
WARTEG TEGAL KUNIR,,-6.1304046,106.9162616
21 street banana,,-6.1298534,106.9164621
Kedai BUNDA YUDFA,,-6.1293677,106.9170358
Warung Makan Wiri,,-6.1295786,106.908144
Bindu Alam Masakan Padang,,-6.1300976,106.9081196
Kedai Piting Yuuuk!,,-6.1295678,106.909559
TERAS SUNDA UMI,,-6.1423112,106.9011948
Soto Betawi Wan Soleh,,-6.1322018,106.9122395
Warung Nasi Uduk Kuning Emak Een,,-6.1308691,106.9116322
AINE21,,-6.1420575,106.8996702
Warung mama ufal,,-6.1434146,106.9046817
Jalan rawa sengon blok h,,-6.1434333,106.9048007
Seblak&pisang gencet Nadin,,-6.1412538,106.9023488
Warung Bang Alex,,-6.1419741,106.9044524
Kedai mama agung,,-6.142053,106.9021654
Warung es ummi zaki,,-6.1422298,106.9049529
Mie Ayam Pa'de TOTO,,-6.1412059,106.902462
Warung Ayam penyet sambel ijo Dewi Gemoy,,-6.1411639,106.9039864
Ayam Bakar Bumbu Rujak Kinaz,,-6.142116,106.9045221
kedai Safira ayam bakar & nila bakar & Safira catering,,-6.1404694,106.908372
Shinsen sushi,,-6.1406678,106.908336
Gado - gado risqiy sanmi,,-6.1402058,106.9082562
Lapo Tapian Nauli,,-6.1420639,106.901569
Sate Tongseng Gobyos,,-6.1425025,106.9006779
Ayam Bakar LJT,,-6.139926,106.902009
Bubur ayam tanpa santen,,-6.1393125,106.9033125
Baso Aru maju 57,,-6.1400731,106.9032068
Rumah Makan Slawi Ayu,,-6.1403731,106.9031425
AYAM GEPREK & KRISPI HOAK,,-6.1409216,106.9030196
Serba Masakan Padang,,-6.142151,106.9095867
Murnifriedchiken,,-6.1414048,106.9038209
MINION DIMSUM,,-6.1428108,106.9032132
Longsay dan nasduk mama adhe,,-6.1427804,106.9035846
Warung Rafi,,-6.1427087,106.9031063
Mie Ayam Mama Azril,,-6.1419909,106.9041604
SAJIAN LE,,-6.1448812,106.9087319
Bacon Box,,-6.144905,106.9087451
Sate Babi Popo,,-6.1448896,106.9087392
carpe diem,,-6.1448951,106.9087375
Angkringan Babi BOY,$,-6.145591,106.9094194
dapoermaknyus,,-6.1452613,106.9078643
HOLYFIRE STEAK,,-6.1456656,106.9098649
Warung mbok Pur,,-6.1395574,106.907154
MAMA NASYA,,-6.1391929,106.9064423
Warung Makan Fajar Nadifa,,-6.1392638,106.9042494
Dapur mamanur,,-6.1380516,106.9057059
Martabak arengAN,,-6.1395526,106.9069357
Sate Kuah,,-6.1382162,106.9069729
Sosis Bakar Aqila,,-6.13932,106.9067169
Siomay Pacitan,,-6.1385508,106.904228
Warung Makan Ranyono,,-6.1387741,106.9062866
Mie Ayam Dalban kelapa gading,,-6.1466908,106.9074161
Warung madura nouval,,-6.139186,106.9059904
Chicken Paikut! Kelapa Gading,,-6.1460264,106.9063702
Waroeng Teh Kotjok,,-6.1460624,106.90639
Baso gepeng pak budi,,-6.1447331,106.9061945
Judes,,-6.1463501,106.9060774
Warung Hybrida,,-6.1460171,106.9063396
WTK Waktunya Tuk Kopi,,-6.1460624,106.90639
Waroeng Mama Dhody,,-6.1379076,106.9025255
Nasi goreng ayam cabe ijo,,-6.1383374,106.9025349
MIE AYAM YOSI,,-6.137348,106.9033493
Kedai jawir,,-6.1382118,106.9031109
bubur ayam tidak pakai santan,,-6.1383902,106.902529
Waroeng Belakang 88,,-6.1381362,106.9025076
Teh tarik haruna,,-6.1381563,106.9046969
warung ibu ilmi,,-6.1374162,106.902837
es pisang ijo barokah 354,,-6.1386036,106.9037732
Bakso Pak Ucil Wonogiri,,-6.138572,106.9033268
Nasi Ayam Emak Nani,,-6.1378499,106.9015469
Pisang goreng lumer koja tugu selatan,,-6.1396572,106.9073849
SOTO AYAM SOYBAN,,-6.1387452,106.9091776
NASI BEBEK MAMA,,-6.1385872,106.9091846
Mie Bangladesh Darren,,-6.141092,106.9093948
Tanah merah Jakarta utara,,-6.1407271,106.9096647
jl.perjuangan raya,,-6.1406295,106.9092907
James Gorengan,,-6.1420334,106.9099972
Serabi mekar jaya,,-6.141456,106.9094638
SOTO PONOROGO,,-6.1413602,106.9089594
Warung Buyung,,-6.1420076,106.9099728
RUMAH MAKAN SURYA MINANG TANAH MERAH,,-6.1420525,106.9101103
Madinah Chicken Crispy,,-6.1415209,106.9093597
Bubur ayam bang son,,-6.141817,106.9100948
Refa Gorengan,,-6.1420122,106.9099334
Warung Azizah,,-6.1413643,106.9089496
Sop iga bu yati,,-6.141207,106.9089179
Ratuminang,,-6.1411035,106.9087491
Warung Neshiel,,-6.1392055,106.9080485
Ayam geprek ibu sunarti,,-6.1372216,106.9071758
"Warung Bersaudara, Tanah Merah",,-6.1372535,106.9071765
Ayam geprek bossque - Tugu Selatan,,-6.1369968,106.907702
Warung Aneka Rasa Ibu Samia,,-6.1369771,106.9085229
"Pecel Lele ""Pondok Titi Sari""",,-6.1418479,106.9100232
SUSU KEDELAI ASLI,,-6.1433739,106.9100451
BAKMI AYAM ASOEI KELAPA GADING,,-6.1434949,106.9094528
Warung Nasi Uduk Dadar Crispy Mami Cicih,,-6.143717,106.911358
ADAY KOPI KHAS AMBON,,-6.1442917,106.9097212
Nasi Goreng Mas Nur,,-6.1442651,106.9094854
Bintang Pisang Tanduk Crispy,,-6.1432145,106.9100802
Martabak Lapata Group,,-6.1432087,106.9100778
Nasi uduk MBK minah,,-6.1431535,106.9099618
Nasi bebek m2 day,,-6.1433718,106.9100348
Mie Ayam Sutrisna,,-6.1427726,106.9099234
resto coto makassar dan sop konro sartika,,-6.1440258,106.9100488
WARBENG (Warung Bengkel),,-6.1415443,106.9080391
Nasi Bebek Has Madura,,-6.1416312,106.909694
Warung Makan Ibu Sri,,-6.1421602,106.9102498
BELLA SATE,,-6.1417428,106.9099494
BAKSO IPUNG,,-6.1421483,106.9102508
BAKSO DODO,,-6.1406191,106.9093011
Warung makan BUMBU DESA,$$,-6.1412091,106.9089156
LAPO GOKLAS ( Sihombing br Sinaga ),,-6.1387376,106.9084588
Bakso Jodoh Pakde,,-6.1387997,106.9070128
PECELELE CAK BOWO,,-6.1392137,106.907149
Kepiting cak gundul 1992,,-6.1463803,106.9092646
Swikee Purwodadi Gloris,££,-6.1462224,106.9094231
Martabak Artomoro,,-6.1368722,106.90738
Ayam geprek bang akum,,-6.1365494,106.9059437
Kedai Salwa,,-6.136726,106.9070856
Ayam Bakar Gregettt,,-6.1362294,106.9069486
Ayam Geprek Panas,,-6.1367806,106.9069514
Waroeng Iyay Goanteng,,-6.1361202,106.9042456
Bubur ayam Dan Mie Ayam Bang JUNED,,-6.1355678,106.9032966
Pisang Lumpur Kang Adjie,,-6.135887,106.9030477
Mie Jebew Ds13,,-6.1360408,106.9029788
"Seblak ""incess NUHA""",,-6.1350109,106.9030832
Warung Bonek,,-6.1376863,106.9027059
Ayam geprek NIKIMAZ,,-6.1380287,106.9022691
Piscok lumer,,-6.1385515,106.903335
Sate & Soto pak sholeh khas madura,,-6.1369696,106.9033295
Pecel ayam jihaa,,-6.1365854,106.9035744
Ayam bakar Kedhabung,,-6.1363597,106.9032451
Ayam Geprek 28 ( Fried Chicken ),,-6.1354893,106.9037696
Nasi Uduk Mimi,,-6.1362335,106.9032769
Mie Ayam Ai Suka,,-6.135548,106.903618
Mie Ayam President,,-6.1354828,106.9030435
Mie ayam sehat dan cilok kuah Al ghaniy,,-6.1353521,106.9025369
"Warung Rakhatha (seblak, takoyaki, pisang crispy, roti goreng, lumpia, chess roll, pisang lumer)",,-6.1363607,106.9032466
RM. Ibu Rudi,,-6.1347011,106.9021908
Mentai Uki (MENU),,-6.1459136,106.908471
Toast Bro,,-6.1461856,106.9098129
Kumau Yatno Martono,,-6.1464354,106.9085199
Warkop Gading Agam,,-6.1458095,106.9098845
Rumah Kopi Yarden,,-6.1470483,106.909372
Soto Lai,,-6.1463096,106.9100099
Bubur Ayam Spesial Bang Oyong,,-6.145296,106.9099827
Sopo Ngiro Japanese Food Hybrida,,-6.1461221,106.9098637
Sopongiro kelapa gading,,-6.1461221,106.9098637
Mie ayam boy,,-6.145296,106.9099248
PAWON BAMBOE SOLO,£,-6.1470326,106.9091982
Baso OTIZ,,-6.1459216,106.9098786
Warung mbah moen,,-6.1366991,106.903293
Kedai Umi Keyla,,-6.1367329,106.9033174
